id_str,created_at,full_text,label_manual
1.73207105808436E+018,Tue Dec 05 16:14:55 +0000 2023,mission: accelerate brain drain in indonesia,Negatif
1.78546490132419E+018,Wed May 01 00:22:59 +0000 2024,Indonesia Plans to Offer Dual Citizenship to Halt Brain Drain https://t.co/SruLjXAHqM,Negatif
1.88224688786602E+018,Thu Jan 23 02:00:03 +0000 2025,TemanTIA isu seputar tech brain drain memang santer kita dengar belakangan ini. Apa alasan Indonesia mengalaminya? ‍ Imeiniar Chandra Regional Manager - Michael Page Indonesia membongkar salah satu alasannya! Yuk tonton video selengkapnya di https://t.co/OOqbItNURB https://t.co/LEbDhDnmMY,Netral
1.97793313067906E+018,Tue Oct 14 03:03:01 +0000 2025,hi guys! slot minggu ini sudah banyak yg free yah karena temen2 sudah pada selesai interview lpdp jadii yang mau keep slot yukk! mockup interview lpdp dan beasiswa lain yuk bisa dm yaahh. pembuatan essay jg bisa kita samasama belajar,Netral
2.03500871631597E+018,Fri Mar 20 15:01:01 +0000 2026,Betul ada uang jerih payah seluruh kelas yang membayar pajak di beasiswa LPDP Irawati. Usut tuntas @LPDP_RI @KemenkeuRI FYI Irawati dan Andhika Sudarman bestie loh :) https://t.co/pkB6bQRIk4,Netral
2.04253187487108E+018,Fri Apr 10 09:15:22 +0000 2026,@semesta_han @Kimmywithyou Sabar cukup aku aja yg wni anakku jangan..,Negatif
1.76442526954727E+018,Sun Mar 03 22:59:00 +0000 2024,@cagubnyinyir2 @FDerKanzler @DjogdjaKembali @gajahgemblik @hadehate16 @Sukma_Ekalaya @HendroSP02 @Bambangc5563 @H4l1mun_D1n61n @jwindria @ferrybckup21 Wni diluar negeri paling hanya 2 jta kalo toh dibagi rata masing2 dapat 630 ribuan gak ngaruh mas Ganjar mas Ganjar sory ye sory ye️,Negatif
1.95702623603284E+018,Sun Aug 17 10:26:29 +0000 2025,@feng9mihowl padahal sebagian awardee LPDP nyatanya adalah koruptor edukasi wkwkw jarang bgt ketemu awardee yg klo berbagi ilmu sesuai apa yg mereka tulis di motlet soalnya pada narik duit pdhl duit dr beasiswa LPDP lumayan mau balik modal kali.,Netral
1.90856079883569E+018,Sat Apr 05 16:42:08 +0000 2025,@raynandobatas Halo! Masa depanmu bisa sukses sekaligus rumit tergantung pilihanmu. Foto bareng temen di kafe nunjukin kamu punya dukungan sosial kuat yang bagus buat karier di sains/teknologi. Di Indonesia peluang di bidang ini berkembang (BRIN inovasi digital) tapi ada tantangan kayak,Negatif
2.03750303444472E+018,Fri Mar 27 12:12:33 +0000 2026,BEASISWA INDONESIA 🇮🇩 https://t.co/DWJrJnIOOP 1. Beasiswa Dokter dan Dokter Gigi Muhammadiyah - Universitas Muhammadiyah Yogyakarta (UMY) https://t.co/hQfl7aYtAL DEADLINE: 28 Maret 2026 2. Beasiswa DJITU - Yayasan Khouw Kalbe https://t.co/eQFFr0esVT DEADLINE: 31 Maret https://t.co/eUh5EbXq97,Netral
2.03809279724141E+018,Sun Mar 29 03:16:03 +0000 2026,@NataliusPigai2 Pak sebagai penggiat HAM Bapak mestinya paham bahwa kesempatan pendidikan itu inklusif. Jadi janganlah buat persepsi beasiswa LPDP bukan untuk seluruh anak Indonesia yang berhasil lolos seleksi secara baik dan fair terlepas dari latar belakangnya.,Netral
1.9511767761404E+018,Fri Aug 01 07:02:49 +0000 2025,Yes! Aku dapet beasiswa dari Yonsei (kampusku) ya teman2! Jadi aku ga ikutan LPDP/GKS memanf hehe. Beasiswanya partial tuition fee jadi karena aku jurusan Master of Business Administration tuition feenya tuh 3x lebih mahal dr jurusan s2 lainnya di Yonsei makanya aku apply https://t.co/6hsohXLwxy,Positif
1.93634208116708E+018,Sat Jun 21 08:35:02 +0000 2025,Jadi kalau bisa disimpulkan Indonesia masih menghadapi tantangan struktural dalam pengembangan STEM termasuk rendahnya alokasi anggaran keterbatasan jumlah peneliti kurangnya kesejahteraan peneliti dan brain drain peneliti.,Positif
1.52182091298252E+018,Wed May 04 11:55:54 +0000 2022,@EdukaSystem ngurusin WNI diluar negeri.,Negatif
2.0312260373975E+018,Tue Mar 10 04:30:00 +0000 2026,Info A1! Anak Purbaya Blak-Blakan Ungkap Nasib Alumni LPDP Dwi Sasetyaningtyas Usai Pamer Paspor Inggris Anak https://t.co/QYWW3V2p2Y,Netral
2.03815926519475E+018,Sun Mar 29 07:40:10 +0000 2026,@NataliusPigai2 Pernyataan anda ini memuat hal penting terhadap pengelolaan-pengelolaa LPDP yakni LPDP punya kecenderungan memberi beasiswa ke anak pejabat sehingga sm sj mau bilang bahwa LPDP @LPDP_RI tidak profesional ya?? Tlg dijawab LPDP Kalo gak ini akan jd bola liar yg timbulkan diatrust,Netral
1.89142331833228E+018,Mon Feb 17 09:43:54 +0000 2025,Hari ini banyak anak muda Indonesia yang memilih kerja di luar negeri. Bukan karena nggak cinta tanah air tapi.... Apakah ini brain drain? Belum tentu! Bisa jadi ini brain circulation semata. #NasionalismeGlobal #BrainCirculation #IndonesiaMendunia https://t.co/RLp5GH7Wek,Negatif
1.78572537642712E+018,Wed May 01 17:38:01 +0000 2024,Sejujurnya dengan jumlah diaspora Indonesia yang tidak seberapa ini ditambah statusnya yang relative unknown di panggung dunia isu brain drain itu hampir-hampir non sense. Plus malah isu yang harusnya difokuskan adalah: banyakin brain-nya aja dulu...,Positif
2.03840696234242E+018,Mon Mar 30 00:04:26 +0000 2026,Ini orang ind0n bin kon0h4 nanti :#1. Diberi beasiswa LPDP S2/S3 dia bungkam. #2. Dpt jabatan dia k0rupsi. #3. Beri dia artis/aktris behenol. Ghovernor Yg bikin Masjid AL J4bb4r aja doyan. Emanknya dia selam4ya Suc1? Opung L03ho3t : kal0 lu suci ke sorga aja L03 .,Netral
1.9735520983202E+018,Thu Oct 02 00:54:21 +0000 2025,@rantesper @xathrya @LPDP_RI Soshum gak perlu ke LN cukup beasiswa LPDP dalam negeri saja. Subjek penelitian langsung di dalam negeri lebih applicable. Kalau perlu Uni diberi capacity building mendatangkan dosen tamu.,Negatif
1.67827524579348E+018,Mon Jul 10 05:29:34 +0000 2023,Fenomena yang bisa dikategorikan brain drain itu menjadi persoalan serius karena berpotensi merenggut sumber daya manusia (SDM) unggul Indonesia di masa depan.,Netral
1.12096741293169E+018,Wed Apr 24 08:27:12 +0000 2019,@King_Robeta11 wni tulen yg bermukim diluar negeri gpp tampang sengkuni... masalah buat eloe ,Negatif
2.04325916913088E+018,Sun Apr 12 09:25:22 +0000 2026,@Gooren26 @GunakanOtakKau @MeeRebus11 Anti Malaysia tapi wujud istilah Jasad di indon tapi perut di malaysia Bangsa kau aja berjuta cari makan di malaysia Si negara sampah Kau tahu kalimat ini kah biar aku aja wni anakku jangan ,Netral
1.41491776291741E+018,Tue Jul 13 12:00:57 +0000 2021,sedikit hal unik dari ber-instagram: -follow diplomat dubes ilmuan indo di malaysia -sering liat wni yang berkarir diluar negeri kaya di sd dll -kadang juga liat ig ketua dpp partai konsultan politik. agak aneh buat orang seumuran (yang tua nggak banyak gini juga se),Negatif
2.04477407801657E+018,Thu Apr 16 13:45:04 +0000 2026,Beasiswa LPDP Yang Sedang Dibuka Platform beasiswa terpadu yang dirancang khusus untuk mempermudah akses pendidikan berkualitas bagi talenta Indonesia. https://t.co/WrSh8vRaLT,Netral
1.85395178603962E+018,Wed Nov 06 00:05:25 +0000 2024,Mendukung kebijakan penerima LPDP gak wajib pulang. Kalau perlu difasilitasi &amp; dibantu konsultasi untuk bisa kerja di luar negeri bagi yg mau (gw yakin gak semuanya mau lanjut kerja di LN) Supaya gak brain drain di seleksi awalnya cari calon beswan yg lebih nasionalisme punya,Netral
1.77855970205574E+018,Thu Apr 11 23:04:11 +0000 2024,@100Contrast @itsquaileggs ya biarin nanti kan di indonesia tersisa aparat pejabat negara ama orkay yg diatas ... brain drain terjadi penurunan populasi terjadi dan yup akhirnya chaos,Positif
1.42280241790567E+018,Wed Aug 04 06:11:45 +0000 2021,@Khavee16 @elisa_jkt Yg dimaksud uang kita disimpan diluar negeri 11ribu T itu bukan uangnya pemerintah tp uangnya kita para konglo WNI dan korporasi2 di Indo di luar negeri. Sekelas @KRMTRoySuryo2 aj gagal paham ma pidatonya jkw.,Negatif
1.96561291775754E+018,Wed Sep 10 03:06:53 +0000 2025,Melalui KIP BOS dan beasiswa LPDP jutaan anak Indonesia bisa belajar dan mengakses pendidikan lebih baik berkat kepemimpinan SRI MULYANI #ThankYouSriMulyani,Negatif
2.02814141469001E+018,Sun Mar 01 16:12:48 +0000 2026,Cukup aku aja yang WNI anakku jangan Mereka nanti harus lahir di Mondstadt biar sama kayak bapaknya Varka.,Negatif
1.65981825914178E+018,Sat May 20 07:08:05 +0000 2023,@shda_agatha_ @geloraco Wkwkk dia media cm berita yg gitu2 aja tau lah arahnya kemana apa dia lupa klo WNI diluar negeri lebih ngeri dr TKA China bikin kampung sendiri. https://t.co/SNIRGQMp0z,Netral
1.52657483159599E+018,Tue May 17 14:46:16 +0000 2022,@DewiDearta @IvanSjoha @dapitnih Yg terbaru diatas dilengkapi gambar. 11T bukan uang yg disimpan diluar negeri tapi aset wni di luar negeri. Ga bisa begitu aja dipindah ke Indonesia misal punya tanah rumah mobil.. kan ga bisa dipindah begitu aja ataas dasar apa? https://t.co/k0oGVl9ZrM,Negatif
1.3131568846653E+018,Mon Oct 05 16:39:33 +0000 2020,Untuk WNI yang diluar negeri yang telah melaksanakan pendidikan udah jangan pulang jangan dengerin pemerintah... PERCUMA KALIAN PULANG KALIAN DISINI DIABAIKAN TIDAK DIHARGAI...,Netral
1.89023929722958E+018,Fri Feb 14 03:19:02 +0000 2025,@MariaAlcaff 'Brain drain' atas kesadaran sendiri itu pilihan terbaik buat mereka berdampak buruk buat negara. Membangun masa depan/karier di Indonesia sangat berisiko tdk ada kepastian hukum index demokrasi merosot IQ rata 78 49. Pejabat tinggi tdk amanah tdk bs dipercaya manipulatif,Netral
2.04002805857768E+018,Fri Apr 03 11:26:05 +0000 2026,@rizkidwika cara dapat beasiswa selain LPDP gmana caranya bang ?,Netral
1.97794031489697E+018,Tue Oct 14 03:31:34 +0000 2025,Ngejar lpdp worth it ga? Apa worth it ngejar beasiswa yang diadain swasta?,Negatif
1.79672849819288E+018,Sat Jun 01 02:20:30 +0000 2024,@stiawan1979 @hipohan dia itu pintar krn tahu tidak semua bahkan kebanyakan rakyat itu tidak cerdas. Aset orang diluar negeri senilai 11rbT ga mungkin lah ditarik masuk. Misal wni punya rumah mobil di luar negeri masa dipaksa jual dan dipindah ke RI? ,Negatif
1.86578723025994E+018,Sun Dec 08 15:55:15 +0000 2024,@AkmalMuzaki @otsugee22 @The_RedsIndo Naturalisasi itu perpindahan kewarganegaraan mau itu keturunan atau kagak kalo mau jadi wni harus dinaturalisasi (jadi ga salah nyebut belasan pemain timnas naturalisasi) Diaspora Indonesia adalah masyarakat Indon mantan wni sama keturunan yg ada diluar negeri beda konteks jauh,Netral
2.0312624602427E+018,Tue Mar 10 06:54:44 +0000 2026,Keputusan Kak Dwi Sasetyaningtyas memilih kewarganegaraan Inggris untuk anaknya sempat ramai dibahas. Ternyata ada alasan kuat di balik pilihan tersebut yang berkaitan dengan masa depan sang anak. Yuk kita bedah apa saja keuntungan yang bisa didapatkan. https://t.co/BN1vYy9Qan,Netral
1.49268346039345E+018,Sun Feb 13 02:14:04 +0000 2022,Sistem ini diharapkan bisa menjangkau warga WNI diluar negeri dan pelayanan lintas kabupaten/kota supaya lebih mudah dan cepat. @kemendagri #DukcapilGoDigital https://t.co/uNroFjLBkk,Netral
1.82298558194277E+018,Mon Aug 12 13:16:46 +0000 2024,Indonesia brain drain 2045,Negatif
1.95125412310336E+018,Fri Aug 01 12:10:10 +0000 2025,Dulu harga sewa apartemen ini £800 per bulan. Dengan allowance LPDP £1200 masih ngepas untuk hidup berdua. Sekarang allowance £1400 tapi harga sewa £1300. Kata gw kalau mau kuliah pake beasiswa LPDP disegerakan aja sebelum allowance semakin mepet buat hidup. https://t.co/7DLiHBPMUp,Netral
2.04028084263181E+018,Sat Apr 04 04:10:34 +0000 2026,Berawal jadi 'tong sampah' lalu jadi coach Leadership Development Program Coachee ada yang lolos LPDP / beasiswa lain ada yang ditolak KKN 16x lalu ikut coaching langsung ketrima. Actually I'm not doing magic aku cuma jadi cermin agar orang bisa 'melihat' dirinya sendiri,Negatif
1.96208936439954E+018,Sun Aug 31 09:45:32 +0000 2025,Dulu kuliah hanya untuk keluarga kaya sekarang udah banyak orang-orang dari keluarga orang gak mampu yang bisa kuliah (karena berkat ada beasiswa KIP-Kuliah &amp; LPDP). Cth: sekarang sering denger kan kisah tukang becak yang anaknya sarjana bahkan S3? jaman Soeharto dulu ada gitu?,Negatif
1.80772707313145E+018,Mon Jul 01 10:44:54 +0000 2024,@bennysiauw89 Jujur udah khawatir sama nongolnya mindset gini dari lama because the media keep glorifying literal stupidity and the system keep conforming rule violations/lack of proper thinking Ya mungkin udah takdir Indonesia akan brain drain,Netral
2.04253187487108E+018,Fri Apr 10 09:15:22 +0000 2026,@semesta_han @Kimmywithyou Sabar cukup aku aja yg wni anakku jangan..,Negatif
1.96609980538776E+018,Thu Sep 11 11:21:36 +0000 2025,@TirtoID Sama itu lpdp gk usah kasih dispensasi denda blablabla buat yg gk mau ngabdi balik udh bener' wajibin aja ngabdi balik tanpa dispensasi udh tau kuliah pke beasiswa lpdp tpi gk mau ngabdi balik. sama' aja dong korup kya banyak pejabat/birokrat.,Netral
2.02728705666232E+018,Fri Feb 27 07:37:54 +0000 2026,Latar belakang keluarga hingga sosok ayah Dwi Sasetyaningtyas atau Tyas diburu publik setelah pernyataan cukup aku aja yang WNI anak-anakku jangan viral di media sosial. Berikut fakta-faktanya: https://t.co/LVcx10a6CS LPDP | Dwi Sasetyaningtyas | Disway,Netral
1.83566150858559E+018,Mon Sep 16 12:46:23 +0000 2024,@FitFerry @mirfanrkresnadi @ainunnajib Emg kalo farming cv buat berkarir diluar negeri ya enak apalagi sambil bicara negara tidak menghargai WNI bertalenta ,Positif
1.96651695473659E+018,Fri Sep 12 14:59:12 +0000 2025,@zidanedjuniorr @tempodotco @gibran_tweet Halo! Berdasarkan data terbaru hingga September 2025 proyeksi anggaran Dana Abadi Pesantren mencapai Rp267 miliar difokuskan pada beasiswa dan peningkatan kualitas pendidikan. Peta jalan programnya hampir selesai menurut Kemenag. Untuk info lengkap cek situs resmi LPDP atau,Negatif
1.95706922670506E+018,Sun Aug 17 13:17:18 +0000 2025,@azvinhutama pdhal bisa kan ya lpdp buat sekolah dokter dan dokter gigi spesial dgn syarat ditempatkan di mana saja sesuai kebutuhan. ngandalin beasiswa dr kemenkes atau pemda doang kayakny sampe hut indonesia ke 100 gk bakal biaa merata dokter di indonesia,Netral
1.85409889313247E+018,Wed Nov 06 09:49:58 +0000 2024,@ardisatriawan Menteri TOLOL. Itu namanya brain drain. Orang2 Indonesia yang pintar2 dan dipintarkan negara malah keluar dari Indonesia. Tinggallah manusia Indonesia yg 70 % goblok,Negatif
1.89687844101603E+018,Tue Mar 04 11:00:37 +0000 2025,That's why gw pernah tulis brain drain di Indonesia karena #KaburAjaDulu itu bulshit karena kebanyakan Putra Putri terbaik bangsa akan stay.... Dengan segala.....,Negatif
2.0312624602427E+018,Tue Mar 10 06:54:44 +0000 2026,Keputusan Kak Dwi Sasetyaningtyas memilih kewarganegaraan Inggris untuk anaknya sempat ramai dibahas. Ternyata ada alasan kuat di balik pilihan tersebut yang berkaitan dengan masa depan sang anak. Yuk kita bedah apa saja keuntungan yang bisa didapatkan. https://t.co/BN1vYy9Qan,Negatif
2.03812035361318E+018,Sun Mar 29 05:05:33 +0000 2026,@NataliusPigai2 congrats sebagsi ayah sebagai menteri‍️ anaknya pak Anies dapat lpdp menurut saya karena anaknya memang pinter &amp; kapabel LPDP seleksinya meritocracy based agak aneh sih sindir pak Anies lewat anaknya anak anda dapat beasiswa dari ? mohon dijelaskan,Netral
1.88417968984728E+018,Tue Jan 28 10:00:19 +0000 2025, Dengan perangkat ini brain drain bukan lagi mimpi buruk buat anak muda Indonesia. Kamu bisa tetap berkarier global tanpa hambatan bahasa apalagi di dunia yang makin kompetitif. Jadi siap bersaing di level internasional? ,Netral
1.90765500308877E+018,Thu Apr 03 04:42:49 +0000 2025,Brain Drain vs. Brain Gain: Fenomena #KaburAjaDulu Talenta Indonesia https://t.co/Cx7cQo7EgV,Negatif
1.41642236446045E+018,Sat Jul 17 15:39:42 +0000 2021,@tubirfess Dari awal pemerintah nih udah salah karena ngeremehin covid coba dari awal udah tegas gitu dan ngelarang wna masuk ke indonesia atau wni diluar negeri masuk lagi (kecuali urgent dan itupun harus karantina) pasti covid di indonesia gak akan ada.,Netral
1.12704644132559E+018,Sat May 11 03:03:05 +0000 2019,@calegpedia_com @OloanSilalahi @M4R105J0N0 @detikcom Kalau disaya sudah pasti kalau bisa bahasa Germany bisa ditempatkan diseluruh dunia.. yg bisa bhs Inggris fluently saja ditempatkan diluar negeri..WNI,Negatif
2.02907046674141E+018,Wed Mar 04 05:44:32 +0000 2026,Pengamat politik Rocky Gerung membela alumni LPDP Dwi Sasetyaningtyas di tengah polemik status kewarganegaraan anaknya. Simak berita lainnya di https://t.co/Z1b3XupGZz #HardNews_Viral #NewsOne #CariBeritaditvOne #RockyGerung #LPDP #DwiSasetyaningtyas #NO02 https://t.co/fNjw9gmByT,Netral
1.75689815870012E+018,Mon Feb 12 04:28:57 +0000 2024,halah KLO GOLPUT CABUT WNI AJA BANG ada banyak org yg masi mau status wni lo itu klo anarkis tinggal diluar negeri mah MBEL SAMA AJA dn dengan lu golput = lu memilih pilihan capreswapres yg PALING OFF jd sama aja anjrit,Netral
1.54054976971384E+018,Sat Jun 25 04:17:41 +0000 2022,Karena 1 &amp; lain hal ada perubahan link zoom u/ acara diskusi saya dgn BEM Fak. Ekonomi &amp; Bisnis Universitas Indonesia tentang Brain Drain (perginya SDM2 unggul Indonesia) jam 14.00 siang nanti https://t.co/S7OuPcLi06 https://t.co/SVoQBjNxhI,Netral
1.95227289006733E+018,Mon Aug 04 07:38:23 +0000 2025,@BarudaksPapi beasiswa luar negeri buanyak buanget mulai dari lpdp sampai yang spesifik buat negara yg dituju. aku udah lulus s2 lumayan lama tapi kalau ada yang mau ditanya dm aja ya,Positif
2.03456761246268E+018,Thu Mar 19 09:48:13 +0000 2026,@prasprasetja Aku lg banyak berusaha dpt beasiswa (termasuk LPDP) untuk lanjut S2 gaji guru ga cukup biayain jajan boro2 buat aku sekolah hiks,Negatif
1.85380161087253E+018,Tue Nov 05 14:08:40 +0000 2024,@TongSerdadu45 @Generasiosing @gilabola_ina Naturalisasi bang diaspora itu orang indo yg tinggal diluar negeri sedangkan mereka bukan wni selama belum sumpah,Netral
2.02946738073756E+018,Thu Mar 05 08:01:43 +0000 2026,Indonesian influencer Ms Dwi Tyas Sasetyaningtyas sparked outrage while living in Britain posting about her children becoming UK citizens..... ......as it turns out that she and her husband had studied in the UK on Indoensian State-Funded Scholarships. https://t.co/7ekvIHcDKd,Netral
1.79106758391728E+018,Thu May 16 11:26:03 +0000 2024,Semoga tidak terjadi brain drain talenta kita ke negara ASEAN lain akibat biaya pendidikan yang terlalu tinggi ini. Sayang sekali kalau sampai Indonesia Emas gagal terwujud karena anak muda pinternya malah berkontribusi ke Thailand atau Malaysia. ,Negatif
1.12062344414657E+018,Tue Apr 23 09:40:23 +0000 2019,@hnurwahid Lagi2 korbannya 02 ? Kok suka giring opini hanya utk menguntungkan kelompok sendiri?? Apakabar pelanggaran2 dan kecurangan yg dilakukan 02?? Buta ato pura2 ngga tau? Bnyak WNI pendukung 01 diluar negeri dipersulit utk nyoblos. Surat suara di Kampar yg ketauan sdh dicoblosin 02..,Negatif
1.88971373981489E+018,Wed Feb 12 16:30:39 +0000 2025,@Akshat_World One most important point is also involved to provide acceleration to the growth of Vietnam Indonesia etc. is No reservation policy..they don't have incompetent engineers they are purely working on merit basis..we should focus on brain drain.,Negatif
1.73333502563317E+018,Sat Dec 09 03:57:28 +0000 2023,@KusumaJ40335609 @ybzzdrzz @gmaazs @neohistoria_id @m_marshel Jika ada WNI yg tinggal diluar negeri terus negara tersebut terkena bencana perang dll. Pemerintah Indonesia wajib membantu WNI tersebut pulang ke Indonesia dgn aman dan negara lain pun juga begitu membantu warga negaranya pulang kembali ke negaranya.,Netral
1.90120971291114E+018,Sun Mar 16 09:51:32 +0000 2025,@ronny_hadyanto Dulu lulusan LPDP banyak yg minta perbaikan ekosistem lapangan kerja di indonesia malah dibilang brain drain dan penyimpangan. Sekarang TNI yg dipertanyakan kompetensi sipilnya justru ngerengek buat dicariin kerja sama negara dan justru difasilitasi. Lemah!,Netral
1.72720508222218E+018,Wed Nov 22 05:59:16 +0000 2023,@tanyakanrl si paling anak inter dan sekolah diluar negeri jadi berasa dia doang yg pinter di negeri ini keinget bgt dia ngatain dokter obgyn pas lampau duhh yaudah gausah jadi WNI aja sekalian pindah negara aja,Negatif
1.75375551200777E+018,Sat Feb 03 12:21:11 +0000 2024,@ganjarpranowo : Cegah brain drain di Indonesia Pak. Jangan sampai para tenaga ahli dan orang-orang cerdas kita direbut negara lain dan tidak dihargai di negeri sendiri. Harus ditanamkan pola pikir bahwa sebenarnya kita cerdas kita mampu kita bisa. Hanya mau atau tidak. Pola pikir lama....,Netral
1.83337370479909E+018,Tue Sep 10 05:15:28 +0000 2024,Utas ini gw mau hubungkan twit beberapa tech bros &amp; tech sis bahas brain drain Indonesia banyak talenta yang pindah ke LN. Kalo mau pindah ke LN ke negara mana pun ngga ada salahnya pelajari dan cari info arah politik dan sentimen politik warloknya ya demi kenyamanan hidup.,Negatif
1.55279076112866E+018,Thu Jul 28 22:59:01 +0000 2022,Bukan berita yg bagus tentunya. Ini bisa jadi tanda orang2 sekolah tinggi makin tidak dihargai di sini. Dan ini memberi sinyal buruk kepada anak2 muda buat apa sekolah tinggi2. Apakah ada indikasi brain drain? Apakah penerima beasiswa banyak yg tidak pulang ke Indonesia? ,Netral
1.96723758069884E+018,Sun Sep 14 14:42:43 +0000 2025,ada yang tau gaa yaaa klo misal mau ambil beasiswa s3 (dalam/ luar negeri) itu tu harus yang udah jadi dosen atau gmn yaa? ga hrs lpdp misal beasiswa dr kampus/pihak luar,Netral
1.74353774242294E+018,Sat Jan 06 07:39:25 +0000 2024,Dalam jangka pendek mungkin terlihat seperti state sponsored brain drain. Tapi kalo kita rawat hubungan baik diaspora kita di luar negeri dan punya program macem Indonesian overseas nanti pas mereka udah jadi orang yg di Indonesia bisa kecipratan. Ini main long-game memang,Positif
1.65585769445105E+018,Tue May 09 08:50:13 +0000 2023,Presiden Jokowi: perlindungan terhadap WNI diluar negeri terus ditingkatkan https://t.co/R13pHnQ0Uj,Negatif
1.82786805144818E+018,Mon Aug 26 00:37:58 +0000 2024,@Savanna_vina Halo sahabat mido. Saat ini masa berlaku paspor tetap 10 tahun kecuali anak dibawah 17 tahun anak berkewarganegaraan ganda yg sdh hrs memilih WNI/ WNA &amp; paspor ygn diterbitkan diluar negeri (KBRI/KJRI),Netral
2.02981317229168E+018,Fri Mar 06 06:55:47 +0000 2026,PROFIL TERE LIYE: Dari Anak Petani Lahat Jadi Penulis Best Seller yang Berani Kritik Pemerintah Terkait Kasus Beasiswa LPDP Suami Dwi Sasetyaningtyas - https://t.co/HRkFhzwINr | Informatif-Inspiratif-Edukatif https://t.co/klPOrW3Mkc,Positif
2.0379138434358E+018,Sat Mar 28 15:24:57 +0000 2026,@BurhanMuhtadi Padahal ortu maudy kaya bangeeeet. Gancil banget buat ortunya biayain kuliah pake biaya sendiri tapi memilih pakai beasiswa. Masih penasaran motivasinya ikut LPDP ,Negatif
1.63903170746585E+018,Thu Mar 23 22:29:45 +0000 2023,@txtdrimedia Setelah brain drain ada brawn drain Di indonesia susah akhirnya nyari kluar terjadi di bnyk profesi,Netral
1.67620564922574E+018,Tue Jul 04 12:25:43 +0000 2023,Mendengarkan kebutuhan rakyatnya pak Ganjar dekat dengan masyarakat dan WNI yang bekerja diluar negeri #ganjarpresiden2024 #sahabatganjar #ganjarmerakyat https://t.co/Rk3lxv7dhh,Netral
1.81643595385632E+018,Thu Jul 25 11:30:53 +0000 2024,Strategi Mempertahankan dan Menarik Tenaga Kerja Terbaik di Indonesia untuk Atasi Fenomena Brain Drain https://t.co/AVo9cCICVC @indoict,Netral
1.61749962098019E+018,Mon Jan 23 12:28:55 +0000 2023,@johanwa19383377 @Dennysiregar7 Biasanya setiap kasus yg menimpa WNI diluar negeri itu mendapat bantuan dan pendampingan hukum dari kedutaan termasuk juru bahasa,Negatif
1.76839629458073E+018,Thu Mar 14 21:58:26 +0000 2024,@gdx_xdg @louisvuittyong @S4ndyWijaya @AriaMaruf @marissaputri Surat yang dimaksud adalah surat keterangan bahwa selama ini tinggal diluar negeri dan pindah balik ke Indonesia (dan dihapus dari status PenLu (penduduk WNI diluar negeri). Kalau sekedar keterangan penlu gak laku di BC buat import duty exemption. Kalo jaman dulu pas saya balik ,Netral
1.95479650100102E+018,Mon Aug 11 06:46:18 +0000 2025,Fokus Pemerintah Melalui Beasiswa LPDP diubah total https://t.co/DwusXMrSC4 #kelastpatoefl #beasiswalpdp #lpdp2025,Netral
1.11889682521627E+018,Thu Apr 18 15:19:25 +0000 2019,@KPU_ID Pemilu2019 indonesia menjadi contoh dinegara lain ya...contoh terburuk dan memalukan kotak suara terbuat dari kardus digembok perhatikan kotak kardus yg anda kirim keluar Negeri untuk pemilih WNI yg berada diluar Negeri apakah digunakan atau diganti dgn yang layak??,Netral
1.1746672554576E+018,Thu Sep 19 12:51:12 +0000 2019,@gitaputrid Nomor 4 diberlakukan untuk memberi efek jera pada WNI. paspor adalah identitas anda diluar negeri yg harus anda jaga. Paspor anda hilang dan diganti tentunya butuh 'buku baru hologram baru dll kan?' . Kasus pencurian saya sih ga berharap WNI terkena pencurian tapi waspada bisa?,Netral
1.24389912143965E+018,Sat Mar 28 13:53:55 +0000 2020,@Fisyasia Dan malah pemerintah malah menyuruh WNI yg diluar negeri agar segera pulang. Dan bener aja banyak WNI yg dari luar negeri jadi orang yang positive Covid-19 di Ind. Yg mngkin sebenarnya mereka sebelumnya tidak terjangkt mungkin malah kenak di bandara atau mungkin di tmpt lainnya.,Netral
1.95188235459699E+018,Sun Aug 03 05:46:32 +0000 2025,Pemerintah ingin beasiswa LPDP benar-benar menyasar kebutuhan nyata di lapangan. Tidak hanya akademisi atau profesional di STEM tapi juga guru kader ulama pemuka agama aparatur pemerintah dan anak-anak berbakat istimewa.,Netral
2.02814141469001E+018,Sun Mar 01 16:12:48 +0000 2026,Cukup aku aja yang WNI anakku jangan Mereka nanti harus lahir di Mondstadt biar sama kayak bapaknya Varka.,Negatif
1.96075896400772E+018,Wed Aug 27 17:39:00 +0000 2025,Latihan soal soal Verbal Analogi Skolastik Beasiswa LPDP RI 2025 https://t.co/MwYXQrqwIQ #KELASTPATOEFL #kelaslpdp2025 #skolastiklpdp,Netral
1.46708676755144E+018,Sat Dec 04 11:01:57 +0000 2021,Indonesia brain drain kalau kekerasan terhadap perempuan dibiarkan berlarut2 seperti sekarang. Rest in Peace Novia. Tuhan YME mengasihimu,Netral
1.88763801918185E+018,Thu Feb 06 23:02:29 +0000 2025,aku ingin menjadi bagian dari indonesia brain drain,Netral
1.37635080701309E+018,Mon Mar 29 01:49:38 +0000 2021,@jokowi @Rizmaya__ setuju pak dan jangan pulangkan wni anggota isis diluar negeri,Negatif
1.73351784169203E+018,Sat Dec 09 16:03:55 +0000 2023,Bismillah 2045 Indonesia brain drain,Negatif
