conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str
1900000000000001024,Fri Feb 07 07:51:52 +0000 2025,209,Ngerti bgt knp ada yg beropini yg penting anak2 kita hidup lbh baik walau bukan di Indonesia #BraindDrain 🫠,1900000000000001024,,,in,,11,24,208,https://x.com/user_263778/status/1900000000000001026,700001026
1900000000000001024,Sun May 17 09:33:33 +0000 2026,293,Kzl bgt baca tweet yg bilang udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri. mental kabur emg parah #BeasiswaLPDP #AnakBangsa,1900000000000001024,,,in,"Bandung, Indonesia",14,100,153,https://x.com/user_486494/status/1900000000000001350,700001350
1900000000000002048,Sun Dec 07 23:08:42 +0000 2025,426,"Ini yg bikin gw kesel liat opini giliran sekolah gratis mau, giliran diminta balik kontribusi malah alasan macem2. ini yg bikin nama Indonesia jelek di luar 🤔",1900000000000002048,,,in,"Bandung, Indonesia",37,110,173,https://x.com/user_627410/status/1900000000000002280,700002280
1900000000000003072,Tue Feb 18 05:37:38 +0000 2025,94,"Btw ini beneran fenomena yg lagi rame ya, artikel ini bahas data statistik alumni LPDP yg balik vs yg menetap di luar negeri #KaburAjaDulu",1900000000000003072,,,in,,26,22,41,https://x.com/user_614799/status/1900000000000002976,700002976
1900000000000002048,Thu Sep 04 17:21:53 +0000 2025,266,"Ga abis pikir gw sama mindset giliran sekolah gratis mau, giliran diminta balik kontribusi malah alasan macem2",1900000000000002048,,,in,Indonesia,28,25,124,https://x.com/user_70403/status/1900000000000002361,700002361
1900000000000001024,Mon Mar 23 04:18:29 +0000 2026,363,@diaspora_id Wajar sih kalo org mikir udah capek liat sistem yg gini2 aja dari dulu 🤣,1900000000000001024,,diaspora_id,in,"Surabaya, Indonesia",12,98,75,https://x.com/user_401422/status/1900000000000000535,700000535
1900000000000002048,Mon May 26 11:28:59 +0000 2025,35,@warganet_id Gimana ceritanya bisa mikir udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri. dasar gak tau diuntung ‼️,1900000000000002048,,warganet_id,in,"Bandung, Indonesia",11,79,178,https://x.com/user_354487/status/1900000000000002262,700002262
1900000000000002048,Sat Apr 19 23:57:02 +0000 2025,140,Kzl bgt baca tweet yg bilang udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri. mental kabur emg parah,1900000000000002048,,,in,Indonesia,33,8,178,https://x.com/user_863367/status/1900000000000001476,700001476
1900000000000002048,Tue Apr 15 15:02:26 +0000 2025,357,Anjir kok bisa2nya udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri #LPDP,1900000000000002048,,,in,,27,42,109,https://x.com/user_84074/status/1900000000000001726,700001726
1900000000000002048,Fri Jun 27 13:11:21 +0000 2025,839,Lucu jg ya org yg beropini udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri. dasar gak tau diuntung ‼️,1900000000000002048,,,in,"Surabaya, Indonesia",10,12,281,https://x.com/user_406785/status/1900000000000001513,700001513
1900000000000001024,Wed Jun 04 13:21:09 +0000 2025,693,Wajar sih kalo org mikir kalo ada kesempatan buat kasih hidup yg lbh baik knp engga. makanya banyak yg mikir dua kali buat balik 💀,1900000000000001024,,,in,,16,77,11,https://x.com/user_898546/status/1900000000000000530,700000530
1900000000000003072,Sat Jan 17 14:39:25 +0000 2026,38,Denger2 katanya gimana mekanisme sanksi kalo penerima LPDP ga balik sesuai kontrak ikatan dinas Data resmi soal ini blm terlalu banyak dipublikasikan ke publik. tempo.co/lpdp2026,1900000000000003072,,,in,,37,53,4,https://x.com/user_484550/status/1900000000000002900,700002900
1900000000000001024,Wed Mar 04 23:49:58 +0000 2026,553,@lpdp_watch Kalo gw jadi mereka jujur gw milih loyalitas ke negara itu penting tp masa depan anak lbh penting drpd sekadar nasionalisme doang. capek liat siklus yg sama terus 🫠,1900000000000001024,,lpdp_watch,in,"Surabaya, Indonesia",20,94,177,https://x.com/user_10717/status/1900000000000000655,700000655
1900000000000002048,Thu Dec 04 20:19:54 +0000 2025,299,Gw ga habis pikir sama org yg bilang LPDP itu amanah bkn tiket gratis buat pindah kewarganegaraan doang. malu2in bgt sih #WNI 😔,1900000000000002048,,,in,"Medan, Indonesia",17,19,211,https://x.com/user_471735/status/1900000000000002056,700002056
1900000000000003072,Thu Jan 23 08:47:34 +0000 2025,137,Ada yg tau ga berapa persen sih alumni LPDP yg akhirnya milih kerja di luar negeri stlh lulus. menurut kalian gimana? #LPDP #BraindDrain,1900000000000003072,,,in,"Surabaya, Indonesia",10,72,40,https://x.com/user_112764/status/1900000000000002915,700002915
1900000000000003072,Tue Apr 08 09:08:40 +0000 2025,114,"Mau nanya dong, topik ini muncul lagi stlh ada thread viral soal WNI yg pindah kewarganegaraan. mohon pencerahannya Ini topik yg cukup kompleks, banyak faktor yg perlu dipertimbangkan. kompas.id/wni789 #AnakBangsa",1900000000000003072,,,in,"Medan, Indonesia",27,56,18,https://x.com/user_476575/status/1900000000000002546,700002546
1900000000000002048,Thu Oct 09 01:21:48 +0000 2025,632,"Gw ga habis pikir sama org yg bilang ini namanya lari dari tanggung jawab, udah janji ikatan dinas kok malah cari celah 🇮🇩",1900000000000002048,,,in,"Jakarta, Indonesia",21,108,67,https://x.com/user_584286/status/1900000000000002071,700002071
1900000000000003072,Sat Mar 22 17:00:21 +0000 2025,147,"@cnnindonesia FYI buat yg blm tau, berapa persen sih alumni LPDP yg akhirnya milih kerja di luar negeri stlh lulus kompas.id/wni789",1900000000000003072,,cnnindonesia,in,,26,56,2,https://x.com/user_844718/status/1900000000000002745,700002745
1900000000000002048,Fri Jan 10 09:52:41 +0000 2025,665,Kzl bgt baca tweet yg bilang sedih liat org yg udah dibantu negara malah ngerendahin negaranya sendiri 🤔,1900000000000002048,,,in,"Yogyakarta, Indonesia",25,103,54,https://x.com/user_242192/status/1900000000000001749,700001749
1900000000000002048,Sat Mar 15 01:21:39 +0000 2025,704,"Anjir kok bisa2nya giliran sekolah gratis mau, giliran diminta balik kontribusi malah alasan macem2 lagian Ikatan dinas itu bukan penjara, itu bentuk tanggung jawab balas budi ke negara. 😤",1900000000000002048,,,in,"Yogyakarta, Indonesia",3,52,125,https://x.com/user_512650/status/1900000000000001548,700001548
1900000000000000000,Fri Mar 13 21:31:19 +0000 2026,724,@duniapendidikan Gw pribadi ngerasa buat apa balik kalo di sini aja susah dpt kerja yg layak 🤣,1900000000000000000,,duniapendidikan,in,"Jakarta, Indonesia",20,44,75,https://x.com/user_183547/status/1900000000000000080,700000080
1900000000000000000,Sun Nov 02 12:09:21 +0000 2025,305,Kalo gw jadi mereka jujur gw milih yg penting anak2 kita hidup lbh baik walau bukan di Indonesia. ga munafik itu jujur bgt,1900000000000000000,,,in,"Medan, Indonesia",31,108,62,https://x.com/user_868611/status/1900000000000000363,700000363
1900000000000000000,Thu Apr 23 06:39:07 +0000 2026,333,Gw pribadi ngerasa toh negara jg gak ngasih jaminan apa2 buat generasi selanjutnya. ini yg gw rasain jg btw,1900000000000000000,,,in,"Surabaya, Indonesia",1,91,29,https://x.com/user_60653/status/1900000000000000181,700000181
1900000000000002048,Sat Feb 22 13:38:03 +0000 2025,223,"Kzl bgt baca tweet yg bilang aku aja WNI anakku jangan tuh egois bgt, kalian pake duit LPDP dari pajak rakyat tp niat kabur dari awal. mental kabur emg parah 🇮🇩",1900000000000002048,,,in,"Surabaya, Indonesia",26,100,280,https://x.com/user_381612/status/1900000000000001674,700001674
1900000000000003072,Sun Oct 12 04:02:51 +0000 2025,11,"Mau nanya dong, artikel ini bahas data statistik alumni LPDP yg balik vs yg menetap di luar negeri. cmiiw kalo salah info",1900000000000003072,,,in,,19,68,23,https://x.com/user_186652/status/1900000000000002950,700002950
1900000000000002048,Sat Jul 05 07:55:45 +0000 2025,107,"Ga abis pikir gw sama mindset ini namanya lari dari tanggung jawab, udah janji ikatan dinas kok malah cari celah. gregetan bgt gw baca ini #BrainDrain 🤣",1900000000000002048,,,in,"Jakarta, Indonesia",34,64,206,https://x.com/user_172720/status/1900000000000002142,700002142
1900000000000000000,Thu Dec 11 16:32:55 +0000 2025,518,"Honestly gw jg mikir gitu, loyalitas ke negara itu penting tp masa depan anak lbh penting drpd sekadar nasionalisme doang apalagi Yg penting kita tetep bawa nama baik Indonesia walau tinggal di luar negeri. #BraindDrain",1900000000000000000,,,in,"Jakarta, Indonesia",30,115,256,https://x.com/user_981957/status/1900000000000000018,700000018
1900000000000002048,Mon Jun 16 02:03:52 +0000 2025,391,@tempodotco Ini yg bikin gw kesel liat opini beasiswa itu tanggung jawab moral bkn cuma soal duit doang,1900000000000002048,,tempodotco,in,"Medan, Indonesia",12,65,9,https://x.com/user_57213/status/1900000000000001651,700001651
1900000000000002048,Sat Jan 10 09:51:58 +0000 2026,537,"Miris liat yg pikirannya kek gini kalo emg niat gak balik dari awal ya jgn ambil beasiswa dari negara, ambil beasiswa luar aja sonoh. ga habis pikir emg di sisi lain Kalo semua org pinter kabur, siapa yg mau benerin negara ini?",1900000000000002048,,,in,"Jakarta, Indonesia",23,29,272,https://x.com/user_119972/status/1900000000000002014,700002014
1900000000000002048,Sat Jan 04 08:17:17 +0000 2025,394,Anjir kok bisa2nya kalo semua org mikir gini generasi depan mau dibangun sama siapa coba lagian Pemerintah harusnya evaluasi sistem seleksi biar yg keterima emg niat balik.,1900000000000002048,,,in,"Jakarta, Indonesia",14,21,218,https://x.com/user_617886/status/1900000000000001746,700001746
1900000000000001024,Wed Apr 22 21:47:10 +0000 2026,731,"Kalo gw jadi mereka jujur gw milih toh yg penting kontribusi ke dunia, gak harus di Indonesia doang #PendidikanIndonesia 🤣",1900000000000001024,,,in,,33,77,128,https://x.com/user_706200/status/1900000000000000456,700000456
1900000000000001024,Fri May 16 22:39:47 +0000 2025,13,"Honestly gw jg mikir gitu, mending manfaatin ilmu dari LPDP tapi hidup di negara yg lebih ngehargain skill. wkwk emg kenyataan pahit sih 🇮🇩",1900000000000001024,,,in,"Jakarta, Indonesia",4,98,143,https://x.com/user_605201/status/1900000000000000653,700000653
1900000000000000000,Fri May 16 18:46:22 +0000 2025,76,"Gw dukung sih pendapat aku aja yg WNI, anakku mah jangan, drpd susah nyari kerja di negeri sendiri 🥲",1900000000000000000,,,in,,8,65,180,https://x.com/user_168457/status/1900000000000000284,700000284
1900000000000001024,Tue Aug 19 15:02:07 +0000 2025,506,"@merdekadotcom Gw ga habis pikir sama org yg bilang aku aja WNI anakku jangan tuh egois bgt, kalian pake duit LPDP dari pajak rakyat tp niat kabur dari awal. mental kabur emg parah 🤣",1900000000000001024,,merdekadotcom,in,"Bandung, Indonesia",38,75,268,https://x.com/user_370954/status/1900000000000001299,700001299
1900000000000000000,Mon Aug 11 17:45:46 +0000 2025,113,Ngerti bgt knp ada yg beropini yg penting anak2 kita hidup lbh baik walau bukan di Indonesia,1900000000000000000,,,in,"Surabaya, Indonesia",3,112,16,https://x.com/user_446120/status/1900000000000000321,700000321
1900000000000002048,Mon Sep 29 11:29:23 +0000 2025,565,"Ga abis pikir gw sama mindset kalo emg niat gak balik dari awal ya jgn ambil beasiswa dari negara, ambil beasiswa luar aja sonoh. sender kudu introspeksi 🫠",1900000000000002048,,,in,"Jakarta, Indonesia",37,100,176,https://x.com/user_594423/status/1900000000000001636,700001636
1900000000000001024,Tue Apr 15 20:07:44 +0000 2025,414,"Lucu jg ya org yg beropini beasiswa itu tanggung jawab moral bkn cuma soal duit doang di sisi lain Kalo semua org pinter kabur, siapa yg mau benerin negara ini? ‼️",1900000000000001024,,,in,"Surabaya, Indonesia",1,94,260,https://x.com/user_83911/status/1900000000000001209,700001209
1900000000000001024,Sun Mar 29 00:50:12 +0000 2026,241,@sobatlpdp Ngerti bgt knp ada yg beropini drpd anak gw struggle kyk gw dulu mending dia besar di tempat yg lbh fair #PendidikanIndonesia 💀,1900000000000001024,,sobatlpdp,in,,2,11,186,https://x.com/user_955733/status/1900000000000000830,700000830
1900000000000001024,Wed Jan 15 22:57:10 +0000 2025,522,"Honestly gw jg mikir gitu, buat apa balik kalo di sini aja susah dpt kerja yg layak apalagi Banyak jg kok alumni LPDP yg akhirnya kerja remote buat perusahaan Indonesia dari luar negeri. 😔",1900000000000001024,,,in,,31,3,212,https://x.com/user_469127/status/1900000000000000643,700000643
1900000000000001024,Sun Aug 17 09:40:51 +0000 2025,669,"@netizenkece Kzl bgt baca tweet yg bilang ini namanya lari dari tanggung jawab, udah janji ikatan dinas kok malah cari celah",1900000000000001024,,netizenkece,in,,7,107,113,https://x.com/user_132250/status/1900000000000001400,700001400
1900000000000002048,Thu Mar 27 01:30:04 +0000 2025,441,Ga abis pikir gw sama mindset beasiswa itu tanggung jawab moral bkn cuma soal duit doang. gregetan bgt gw baca ini #BrainDrain 🤣,1900000000000002048,,,in,,22,86,267,https://x.com/user_988137/status/1900000000000002200,700002200
1900000000000002048,Thu Jan 09 14:47:46 +0000 2025,306,"Gimana ceritanya bisa mikir makan duit rakyat trus kabur, itu namanya gak tau diri bgt. gregetan bgt gw baca ini apalagi Ikatan dinas itu bukan penjara, itu bentuk tanggung jawab balas budi ke negara. 🤣",1900000000000002048,,,in,,37,107,220,https://x.com/user_472832/status/1900000000000001995,700001995
1900000000000003072,Sun Apr 05 05:01:54 +0000 2026,106,"Info aja, artikel ini bahas data statistik alumni LPDP yg balik vs yg menetap di luar negeri. sumber lengkapnya ada di link berita detik.id/abc456",1900000000000003072,,,in,"Medan, Indonesia",2,84,19,https://x.com/user_879053/status/1900000000000002630,700002630
1900000000000001024,Sun Jun 08 19:29:39 +0000 2025,817,"Honestly gw jg mikir gitu, drpd anak gw struggle kyk gw dulu mending dia besar di tempat yg lbh fair. ini yg gw rasain jg btw selain itu Banyak jg kok alumni LPDP yg akhirnya kerja remote buat perusahaan Indonesia dari luar negeri. 💀",1900000000000001024,,,in,"Medan, Indonesia",37,66,88,https://x.com/user_724108/status/1900000000000000679,700000679
1900000000000002048,Sat May 03 13:42:18 +0000 2025,89,"Numpang tanya, gimana sih syarat ikatan dinas LPDP yg sebenarnya buat penerima beasiswa S2/S3. sumber lengkapnya ada di link berita",1900000000000002048,,,in,Indonesia,3,5,18,https://x.com/user_839742/status/1900000000000002431,700002431
1900000000000001024,Wed Mar 25 20:36:00 +0000 2026,140,Ngerti bgt knp ada yg beropini yg penting anak2 kita hidup lbh baik walau bukan di Indonesia. setuju banget sama poin ini 🥲,1900000000000001024,,,in,,34,109,149,https://x.com/user_948287/status/1900000000000001169,700001169
1900000000000001024,Sun Mar 02 07:57:02 +0000 2025,631,Gw dukung sih pendapat toh negara jg gak ngasih jaminan apa2 buat generasi selanjutnya. ini yg gw rasain jg btw 🥲,1900000000000001024,,,in,"Bandung, Indonesia",0,109,15,https://x.com/user_141057/status/1900000000000000649,700000649
1900000000000000000,Sun May 18 04:24:13 +0000 2025,567,"Wajar sih kalo org mikir toh yg penting kontribusi ke dunia, gak harus di Indonesia doang. capek liat siklus yg sama terus 🤣",1900000000000000000,,,in,"Jakarta, Indonesia",24,84,97,https://x.com/user_497249/status/1900000000000000053,700000053
1900000000000000000,Sun Oct 19 16:25:51 +0000 2025,225,"Real talk, buat apa balik kalo di sini aja susah dpt kerja yg layak soalnya Banyak jg kok alumni LPDP yg akhirnya kerja remote buat perusahaan Indonesia dari luar negeri. #AnakBangsa 🤣",1900000000000000000,,,in,"Bandung, Indonesia",30,74,248,https://x.com/user_28824/status/1900000000000000065,700000065
1900000000000002048,Tue Mar 04 19:24:23 +0000 2025,118,"@obrolanwarga Gw ga habis pikir sama org yg bilang beasiswa itu tanggung jawab moral bkn cuma soal duit doang. ini yg bikin nama Indonesia jelek di luar di sisi lain Kalo semua org pinter kabur, siapa yg mau benerin negara ini? #BraindDrain #PindahNegara 🇮🇩",1900000000000002048,,obrolanwarga,in,"Surabaya, Indonesia",0,31,276,https://x.com/user_218220/status/1900000000000002344,700002344
1900000000000001024,Tue Apr 29 20:48:43 +0000 2025,287,"Kalo gw jadi mereka jujur gw milih toh yg penting kontribusi ke dunia, gak harus di Indonesia doang. ga munafik itu jujur bgt apalagi Yg penting kita tetep bawa nama baik Indonesia walau tinggal di luar negeri. 😔",1900000000000001024,,,in,,26,9,271,https://x.com/user_968946/status/1900000000000000736,700000736
1900000000000003072,Sat Feb 21 15:03:22 +0000 2026,134,"Mau nanya dong, gimana mekanisme sanksi kalo penerima LPDP ga balik sesuai kontrak ikatan dinas",1900000000000003072,,,in,Indonesia,8,19,22,https://x.com/user_25813/status/1900000000000002705,700002705
1900000000000003072,Thu Jul 24 04:32:16 +0000 2025,94,"Mau nanya dong, gimana sih syarat ikatan dinas LPDP yg sebenarnya buat penerima beasiswa S2/S3. menurut kalian gimana? #AnakBangsa",1900000000000003072,,,in,"Bandung, Indonesia",12,0,43,https://x.com/user_769367/status/1900000000000002678,700002678
1900000000000001024,Tue Feb 04 00:19:14 +0000 2025,260,Setuju bgt sama yg bilang buat apa balik kalo di sini aja susah dpt kerja yg layak 🥲,1900000000000001024,,,in,,35,65,48,https://x.com/user_485417/status/1900000000000000892,700000892
1900000000000003072,Fri Jan 24 10:16:23 +0000 2025,93,"FYI buat yg blm tau, LPDP resmi update kebijakan soal syarat kembali ke Indonesia bagi penerima beasiswa. ada yg bisa jelasin lbh detail? Ini topik yg cukup kompleks, banyak faktor yg perlu dipertimbangkan.",1900000000000003072,,,in,"Yogyakarta, Indonesia",4,95,11,https://x.com/user_468951/status/1900000000000002980,700002980
1900000000000003072,Tue Jun 30 10:31:43 +0000 2026,82,"Menurut data terbaru, artikel ini bahas data statistik alumni LPDP yg balik vs yg menetap di luar negeri. ini baru sebatas wacana atau udah resmi ya Ini topik yg cukup kompleks, banyak faktor yg perlu dipertimbangkan. cnbcindonesia.com/lpdp-update",1900000000000003072,,,in,"Medan, Indonesia",11,36,0,https://x.com/user_380742/status/1900000000000002756,700002756
1900000000000001024,Wed Mar 11 17:21:26 +0000 2026,516,"Gw pribadi ngerasa toh yg penting kontribusi ke dunia, gak harus di Indonesia doang 🇮🇩",1900000000000001024,,,in,"Surabaya, Indonesia",29,92,200,https://x.com/user_102377/status/1900000000000000885,700000885
1900000000000003072,Tue May 13 02:03:38 +0000 2025,42,"Btw ini beneran fenomena yg lagi rame ya, gimana sih syarat ikatan dinas LPDP yg sebenarnya buat penerima beasiswa S2/S3 Perlu diskusi lbh lanjut soal regulasi ini biar semua pihak jelas. bit.ly/lpdp-news #IndonesiaEmas",1900000000000003072,,,in,"Yogyakarta, Indonesia",37,59,24,https://x.com/user_335394/status/1900000000000002919,700002919
1900000000000002048,Mon Sep 22 04:05:53 +0000 2025,594,Gw ga habis pikir sama org yg bilang kalo semua org mikir gini generasi depan mau dibangun sama siapa coba. ga habis pikir emg 💀,1900000000000002048,,,in,,3,16,208,https://x.com/user_477919/status/1900000000000001813,700001813
1900000000000001024,Thu Jan 09 14:32:21 +0000 2025,393,Gw ga habis pikir sama org yg bilang LPDP itu amanah bkn tiket gratis buat pindah kewarganegaraan doang. mental kabur emg parah 😭,1900000000000001024,,,in,Indonesia,25,9,232,https://x.com/user_353713/status/1900000000000001253,700001253
1900000000000003072,Sat Apr 12 14:19:51 +0000 2025,13,Ada yg tau ga gimana mekanisme sanksi kalo penerima LPDP ga balik sesuai kontrak ikatan dinas #BraindDrain,1900000000000003072,,,in,"Surabaya, Indonesia",20,39,26,https://x.com/user_330963/status/1900000000000002469,700002469
1900000000000002048,Thu Jan 16 04:02:28 +0000 2025,151,"Kzl bgt baca tweet yg bilang makan duit rakyat trus kabur, itu namanya gak tau diri bgt 🇮🇩",1900000000000002048,,,in,Indonesia,23,116,104,https://x.com/user_817449/status/1900000000000001916,700001916
1900000000000001024,Sun Mar 08 03:36:21 +0000 2026,551,"Honestly gw jg mikir gitu, buat apa balik kalo di sini aja susah dpt kerja yg layak #LPDP 🤣",1900000000000001024,,,in,Indonesia,10,104,37,https://x.com/user_736911/status/1900000000000000912,700000912
1900000000000001024,Fri Sep 05 23:16:44 +0000 2025,202,"@anakkuliahan Anjir kok bisa2nya giliran sekolah gratis mau, giliran diminta balik kontribusi malah alasan macem2. semoga sadar diri lah ya apalagi Ikatan dinas itu bukan penjara, itu bentuk tanggung jawab balas budi ke negara. 🤣",1900000000000001024,,anakkuliahan,in,"Bandung, Indonesia",27,7,244,https://x.com/user_532699/status/1900000000000001390,700001390
1900000000000002048,Fri Jan 31 06:33:47 +0000 2025,817,Njir egois bgt sih pola pikir kek gini beasiswa itu tanggung jawab moral bkn cuma soal duit doang 🤔,1900000000000002048,,,in,"Bandung, Indonesia",22,84,85,https://x.com/user_262650/status/1900000000000001795,700001795
1900000000000001024,Thu Oct 30 04:37:34 +0000 2025,24,"@infobeasiswa Anjir kok bisa2nya kalo emg niat gak balik dari awal ya jgn ambil beasiswa dari negara, ambil beasiswa luar aja sonoh. semoga sadar diri lah ya apalagi Kalo semua org pinter kabur, siapa yg mau benerin negara ini? 🇮🇩",1900000000000001024,,infobeasiswa,in,"Medan, Indonesia",13,38,149,https://x.com/user_730308/status/1900000000000001348,700001348
1900000000000002048,Sat Oct 18 08:26:00 +0000 2025,628,"Lucu jg ya org yg beropini LPDP itu amanah bkn tiket gratis buat pindah kewarganegaraan doang. gregetan bgt gw baca ini belum lagi Kalo semua org pinter kabur, siapa yg mau benerin negara ini? 🥲",1900000000000002048,,,in,,35,39,110,https://x.com/user_609851/status/1900000000000002097,700002097
1900000000000000000,Tue Oct 14 04:01:51 +0000 2025,462,Jujur relate bgt sih sama opini kalo ada kesempatan buat kasih hidup yg lbh baik knp engga. sender ngomong apa adanya soalnya Kadang kondisi ekonomi maksa org buat ambil keputusan yg realistis. 🥲,1900000000000000000,,,in,"Medan, Indonesia",32,52,96,https://x.com/user_376190/status/1900000000000000253,700000253
1900000000000003072,Fri Jun 05 11:53:36 +0000 2026,106,"Mau nanya dong, topik ini muncul lagi stlh ada thread viral soal WNI yg pindah kewarganegaraan. sumber lengkapnya ada di link berita detik.id/abc456",1900000000000003072,,,in,"Jakarta, Indonesia",31,36,42,https://x.com/user_893512/status/1900000000000002541,700002541
1900000000000003072,Tue Apr 21 18:16:47 +0000 2026,144,"Menurut data terbaru, gimana mekanisme sanksi kalo penerima LPDP ga balik sesuai kontrak ikatan dinas. boleh share pengalaman jg Data resmi soal ini blm terlalu banyak dipublikasikan ke publik.",1900000000000003072,,,in,"Medan, Indonesia",19,67,50,https://x.com/user_356556/status/1900000000000002954,700002954
1900000000000003072,Tue Jun 03 16:31:22 +0000 2025,40,"Btw ini beneran fenomena yg lagi rame ya, berapa persen sih alumni LPDP yg akhirnya milih kerja di luar negeri stlh lulus tempo.co/lpdp2026 #PindahNegara",1900000000000003072,,,in,Indonesia,28,79,38,https://x.com/user_754305/status/1900000000000002645,700002645
1900000000000003072,Thu Feb 27 10:40:22 +0000 2025,89,"@kompascom Numpang tanya, artikel ini bahas data statistik alumni LPDP yg balik vs yg menetap di luar negeri Data resmi soal ini blm terlalu banyak dipublikasikan ke publik. cnnid.co/xyz123",1900000000000003072,,kompascom,in,Indonesia,39,60,33,https://x.com/user_928601/status/1900000000000002638,700002638
1900000000000002048,Thu Dec 18 17:12:00 +0000 2025,29,Miris liat yg pikirannya kek gini udah dibiayain negara pake uang rakyat eh giliran diminta balik kontribusi malah kabur ke luar negeri. dasar gak tau diuntung #Nasionalisme #BraindDrain 🇮🇩,1900000000000002048,,,in,"Medan, Indonesia",8,15,245,https://x.com/user_202629/status/1900000000000001547,700001547
1900000000000001024,Sat Mar 15 14:21:21 +0000 2025,615,@diaspora_id Jujur relate bgt sih sama opini drpd anak gw struggle kyk gw dulu mending dia besar di tempat yg lbh fair. ga munafik itu jujur bgt 😔,1900000000000001024,,diaspora_id,in,"Jakarta, Indonesia",9,42,151,https://x.com/user_175389/status/1900000000000000949,700000949
1900000000000002048,Tue Sep 02 17:09:46 +0000 2025,200,Gimana ceritanya bisa mikir beasiswa itu tanggung jawab moral bkn cuma soal duit doang #KaburAjaDulu 😔,1900000000000002048,,,in,"Surabaya, Indonesia",29,30,160,https://x.com/user_380404/status/1900000000000001807,700001807
1900000000000001024,Mon Oct 20 16:50:49 +0000 2025,238,Wajar sih kalo org mikir kalo ada kesempatan buat kasih hidup yg lbh baik knp engga. capek liat siklus yg sama terus di sisi lain Ga semua yg milih di luar negeri itu berarti gak cinta Indonesia. 😤,1900000000000001024,,,in,"Jakarta, Indonesia",5,110,276,https://x.com/user_233823/status/1900000000000000919,700000919
1900000000000001024,Mon Jan 05 00:43:08 +0000 2026,617,Wajar sih kalo org mikir yg penting anak2 kita hidup lbh baik walau bukan di Indonesia. setuju banget sama poin ini,1900000000000001024,,,in,"Yogyakarta, Indonesia",28,90,282,https://x.com/user_680112/status/1900000000000000916,700000916
1900000000000001024,Thu Apr 30 14:36:02 +0000 2026,718,Jujur relate bgt sih sama opini loyalitas ke negara itu penting tp masa depan anak lbh penting drpd sekadar nasionalisme doang. makanya banyak yg mikir dua kali buat balik di sisi lain Banyak jg kok alumni LPDP yg akhirnya kerja remote buat perusahaan Indonesia dari luar negeri. #Nasionalisme #KaburAjaDulu 😤,1900000000000001024,,,in,"Surabaya, Indonesia",25,54,107,https://x.com/user_318534/status/1900000000000001044,700001044
1900000000000001024,Sun Feb 15 15:32:08 +0000 2026,169,"Lucu jg ya org yg beropini aku aja WNI anakku jangan tuh egois bgt, kalian pake duit LPDP dari pajak rakyat tp niat kabur dari awal #AnakBangsa 😭",1900000000000001024,,,in,Indonesia,35,22,151,https://x.com/user_898734/status/1900000000000001243,700001243
1900000000000001024,Sun Mar 15 19:22:24 +0000 2026,188,Gw ga habis pikir sama org yg bilang beasiswa itu tanggung jawab moral bkn cuma soal duit doang #PendidikanIndonesia 💀,1900000000000001024,,,in,"Medan, Indonesia",40,35,45,https://x.com/user_89834/status/1900000000000001244,700001244
1900000000000003072,Mon Apr 21 06:29:45 +0000 2025,72,"Mau nanya dong, banyak diskusi soal alasan sebagian penerima beasiswa milih menetap di luar negeri kompas.id/wni789 #IndonesiaEmas #KaburAjaDulu",1900000000000003072,,,in,Indonesia,27,17,20,https://x.com/user_733409/status/1900000000000002617,700002617
1900000000000003072,Mon May 12 23:06:41 +0000 2025,39,"Mau nanya dong, berapa persen sih alumni LPDP yg akhirnya milih kerja di luar negeri stlh lulus. mohon pencerahannya Data resmi soal ini blm terlalu banyak dipublikasikan ke publik. #KaburAjaDulu",1900000000000003072,,,in,"Yogyakarta, Indonesia",34,83,1,https://x.com/user_662759/status/1900000000000002782,700002782
1900000000000002048,Sat Oct 11 15:08:29 +0000 2025,341,"Lucu jg ya org yg beropini aku aja WNI anakku jangan tuh egois bgt, kalian pake duit LPDP dari pajak rakyat tp niat kabur dari awal 😭",1900000000000002048,,,in,"Jakarta, Indonesia",30,71,217,https://x.com/user_979346/status/1900000000000001681,700001681
1900000000000002048,Fri Mar 14 22:47:06 +0000 2025,702,"@obrolanwarga Ga abis pikir gw sama mindset kalo emg niat gak balik dari awal ya jgn ambil beasiswa dari negara, ambil beasiswa luar aja sonoh selain itu Pemerintah harusnya evaluasi sistem seleksi biar yg keterima emg niat balik. 😔",1900000000000002048,,obrolanwarga,in,"Yogyakarta, Indonesia",20,84,13,https://x.com/user_210267/status/1900000000000001805,700001805
